Genotype,Replication,drymass_shoot_Control,drymass_shoot_Drought,drymass_root_Control,drymass_root_Drought
DG_F3_630,2,2.6000000000000005,0.6399999999999997,0.5700000000000003,0.3200000000000003
DG_F3_632,2,1.5099999999999998,0.6899999999999995,0.4500000000000002,0.34999999999999964
DG_F3_633,2,1.8099999999999996,0.5500000000000007,0.4900000000000002,0.4800000000000004
DG_F3_634,2,2.4099999999999993,0.8899999999999997,0.6300000000000008,0.4400000000000004
DG_F3_635,2,2.26,0.6299999999999999,0.9399999999999995,0.33999999999999986
DG_F3_636,2,1.7800000000000002,0.5999999999999996,0.6299999999999999,0.3600000000000003
DG_F3_638,2,1.2199999999999998,0.7400000000000002,0.46999999999999975,0.4399999999999995
DG_F3_639,2,1.71,0.45999999999999996,0.47000000000000064,0.2599999999999998
DG_F3_640,2,2.0600000000000005,1.0200000000000005,0.7699999999999996,0.34999999999999964
DG_F3_641,2,1.5500000000000007,0.7700000000000005,0.4300000000000006,0.33999999999999986
DG_F3_642,2,0.6699999999999999,0.5300000000000002,0.2999999999999998,0.22000000000000064
DG_F3_643,2,2.5600000000000005,0.6299999999999999,0.7400000000000002,0.28000000000000025
DG_F3_644,2,0.9300000000000006,0.5300000000000002,0.4200000000000008,0.2500000000000009
DG_F3_004,3,2.67,0.9699999999999998,0.8600000000000003,0.6400000000000006
DG_F3_007,3,3.209999999999999,1.5099999999999998,1.0599999999999996,0.7000000000000002
DG_F3_008,3,1.3899999999999997,0.46999999999999975,0.5,0.4200000000000008
DG_F3_009,3,3.990000000000001,0.9199999999999999,1.2000000000000002,0.54
DG_F3_011,3,2.99,1.1500000000000004,0.7400000000000002,0.5199999999999996
DG_F3_013,3,2.4299999999999997,0.4299999999999997,0.6100000000000003,0.41000000000000014
DG_F3_015,3,2.4499999999999993,0.7800000000000002,0.6500000000000004,0.5099999999999998
DG_F3_017,3,3.0299999999999994,1.1600000000000001,0.7200000000000006,0.5999999999999996
DG_F3_019,3,1.9099999999999993,0.96,0.6100000000000003,0.5500000000000007
DG_F3_020,3,2.46,1.1500000000000004,0.6000000000000005,0.4500000000000002
DG_F3_022,3,2.46,0.7999999999999998,0.6200000000000001,0.46999999999999975
DG_F3_024,3,4.220000000000001,1.1900000000000004,0.8100000000000005,0.4500000000000002
DG_F3_028,3,1.75,0.8500000000000005,0.5,0.4500000000000002
DG_F3_032,3,2.579999999999999,0.8099999999999996,0.6400000000000006,0.45999999999999996
DG_F3_033,3,3.369999999999999,0.71,0.7600000000000007,0.3899999999999997
DG_F3_038,3,1.9899999999999993,0.8200000000000003,0.6399999999999997,0.5099999999999998
DG_F3_040,3,1.46,0.7000000000000002,0.5500000000000007,0.47999999999999954
DG_F3_042,3,2.209999999999999,0.5800000000000001,0.6100000000000003,0.45999999999999996
DG_F3_049,3,1.17,0.6699999999999999,0.47000000000000064,0.4500000000000002
DG_F3_051,3,2.1799999999999997,0.8399999999999999,0.6200000000000001,0.5300000000000002
DG_F3_054,3,2.6000000000000005,1.12,0.6600000000000001,0.6300000000000008
DG_F3_056,3,2.869999999999999,1.08,0.6699999999999999,0.4900000000000002
DG_F3_057,3,1.8899999999999997,1.0899999999999999,0.6299999999999999,0.5199999999999996
DG_F3_059,3,2,0.8100000000000005,0.6699999999999999,0.5499999999999998
DG_F3_063,3,0.8499999999999996,0.6599999999999993,0.46999999999999975,0.4900000000000002
DG_F3_066,3,4.3500000000000005,1.0900000000000007,0.8700000000000001,0.5
DG_F3_068,3,1.67,0.7700000000000005,0.5699999999999994,0.46000000000000085
DG_F3_069,3,2.95,0.9500000000000002,0.8100000000000005,0.5
DG_F3_070,3,2.0999999999999996,1.33,0.7400000000000002,0.5300000000000002
DG_F3_075,3,3.5600000000000005,1.2799999999999994,0.79,0.5999999999999996
DG_F3_076,3,3.710000000000001,1.1399999999999997,0.9900000000000002,0.6399999999999997
DG_F3_077,3,3.3499999999999996,1.25,0.8700000000000001,0.5600000000000005
DG_F3_081,3,2.5200000000000005,0.9900000000000002,0.7400000000000002,0.54
DG_F3_082,3,1.42,0.75,0.5500000000000007,0.3600000000000003
DG_F3_085,3,1.8099999999999996,0.79,0.54,0.41999999999999993
DG_F3_088,3,3.0200000000000005,0.7000000000000002,0.9300000000000006,0.4300000000000006
DG_F3_090,3,3.2800000000000002,1.0699999999999994,0.8900000000000006,0.6699999999999999
DG_F3_092,3,1.75,0.8500000000000005,0.5899999999999999,0.6200000000000001
DG_F3_093,3,2.08,0.5700000000000003,0.7600000000000007,0.54
DG_F3_094,3,2.249999999999999,1.1799999999999997,0.6799999999999997,0.5800000000000001
DG_F3_095,3,1.7199999999999998,0.9899999999999993,0.5700000000000003,0.5999999999999996
DG_F3_096,3,3.12,1.3399999999999999,0.7000000000000002,0.6200000000000001
DG_F3_097,3,2.709999999999999,1.0600000000000005,0.79,0
DG_F3_098,3,2.5900000000000007,0.8299999999999992,0.54,0.4900000000000002
DG_F3_099,3,2.0100000000000007,1.2200000000000006,0.5599999999999996,0.6299999999999999
DG_F3_101,3,2.8899999999999997,0.8300000000000001,0.7400000000000002,0.46999999999999975
DG_F3_102,3,2.59,0.7299999999999995,0.6600000000000001,0.5
DG_F3_103,3,2.1499999999999995,0.7000000000000002,0.7199999999999998,0.5099999999999998
DG_F3_106,3,0.6499999999999995,0.3199999999999994,0.35999999999999943,0.3700000000000001
DG_F3_107,3,1.4400000000000004,1.0700000000000003,0.5099999999999998,0.54
DG_F3_115,3,1.7599999999999998,1.13,0.5899999999999999,0.5599999999999996
DG_F3_118,3,1.58,0.5700000000000003,0.6299999999999999,0.3799999999999999
DG_F3_119,3,2.7199999999999998,1.12,0.71,0.6300000000000008
DG_F3_120,3,2.379999999999999,1.0299999999999994,0.79,0.4800000000000004
DG_F3_121,3,2.1500000000000004,1.0700000000000003,0.7800000000000002,0.5800000000000001
DG_F3_124,3,3.6400000000000006,0.9100000000000001,0.8099999999999996,0.4900000000000002
DG_F3_126,3,3.91,1.0999999999999996,0.9799999999999995,0.54
DG_F3_127,3,3.620000000000001,0.7000000000000002,0.8799999999999999,0.45999999999999996
DG_F3_129,3,0.9000000000000004,0.7999999999999998,0.3899999999999997,0.4299999999999997
DG_F3_131,3,3.0599999999999996,1.1000000000000005,0.8799999999999999,0.5100000000000007
DG_F3_132,3,2.7699999999999996,1.0499999999999998,0.7490000000000006,0.6400000000000006
DG_F3_133,3,2.4000000000000004,0.96,0.7000000000000002,0.5299999999999994
DG_F3_136,3,2.54,0.8100000000000005,0.8200000000000003,0.4900000000000002
DG_F3_139,3,1.9399999999999995,0.71,0.6000000000000005,0.4400000000000004
DG_F3_145,3,3.0300000000000002,1.0200000000000005,0.7400000000000002,0.46999999999999975
DG_F3_150,3,1.6600000000000001,0.9899999999999993,0.47999999999999954,0.4400000000000004
DG_F3_152,3,3.3999999999999995,1,0.9200000000000008,0.46999999999999975
DG_F3_154,3,1.7800000000000002,0.9400000000000004,0.3899999999999997,0.41000000000000014
DG_F3_157,3,2.289999999999999,1.12,0.7699999999999996,0.54
DG_F3_159,3,1.42,1.0299999999999994,0.54,0.47000000000000064
DG_F3_163,3,3.039999999999999,0.7800000000000002,0.9100000000000001,0.45999999999999996
DG_F3_164,3,2.0699999999999994,1,0.6400000000000006,0.5800000000000001
DG_F3_165,3,2.67,1.0900000000000007,0.6699999999999999,0.6200000000000001
DG_F3_167,3,2.2300000000000004,0.9199999999999999,0.6499999999999995,0.47000000000000064
DG_F3_175,3,3.3100000000000005,1.4399999999999995,0.6700000000000008,0.6099999999999994
DG_F3_179,3,2.7799999999999994,0.79,0.7400000000000002,0.45999999999999996
DG_F3_180,3,1.7300000000000004,0.9399999999999995,0.5600000000000005,0.4399999999999995
DG_F3_185,3,2.629999999999999,0.9700000000000006,0.6400000000000006,0.5099999999999998
DG_F3_190,3,2.05,0.9699999999999998,0.6000000000000005,0.47999999999999954
DG_F3_194,3,2.4099999999999993,1.2700000000000005,0.7000000000000002,0.47000000000000064
DG_F3_195,3,1.46,0.9900000000000002,0.5300000000000002,0.4800000000000004
DG_F3_196,3,2.320000000000001,1.0899999999999999,0.71,0.5800000000000001
DG_F3_200,3,0.5099999999999998,0.4800000000000004,0.3799999999999999,0.35000000000000053
DG_F3_203,3,3.25,0.9500000000000002,0.9399999999999995,0.5500000000000007
DG_F3_210,3,2.6499999999999995,0.79,0.6899999999999995,0.45999999999999996
DG_F3_212,3,1.8899999999999997,0.9900000000000002,0.6000000000000005,0.41000000000000014
DG_F3_214,3,3.9700000000000006,1.4299999999999997,1.08,0.7800000000000002
DG_F3_218,3,2.49,1.0299999999999994,0.6300000000000008,0.5600000000000005
DG_F3_220,3,3.250000000000001,0.9899999999999993,0.9100000000000001,0.6200000000000001
DG_F3_223,3,1.6900000000000004,0.9799999999999995,0.5800000000000001,0.47999999999999954
DG_F3_225,3,1.5,0.7699999999999996,0.5700000000000003,0.6500000000000004
DG_F3_227,3,2.0700000000000003,0.8499999999999996,0.6399999999999997,0.6200000000000001
DG_F3_230,3,1.6500000000000004,0.5800000000000001,0.6000000000000005,0.40000000000000036
DG_F3_231,3,3.369999999999999,0.7800000000000002,0.9100000000000001,0.4900000000000002
DG_F3_232,3,1.33,1.1599999999999993,0.4900000000000002,0.5700000000000003
DG_F3_236,3,3.29,1.1900000000000004,0.9300000000000006,0.5899999999999999
DG_F3_239,3,2.0699999999999994,1.0700000000000003,0.7000000000000002,0.5300000000000002
DG_F3_241,3,1.6799999999999997,0.9199999999999999,0.5499999999999998,0.5600000000000005
DG_F3_245,3,1.9699999999999998,1.4699999999999998,0.54,0.6299999999999999
DG_F3_246,3,2.17,1.0700000000000003,0.7700000000000005,0.5700000000000003
DG_F3_247,3,2.0600000000000005,0.5499999999999998,0.75,0.4500000000000002
DG_F3_248,3,1.3200000000000003,0.6699999999999999,0.41000000000000014,0.45999999999999996
DG_F3_249,3,3.5700000000000003,0.9699999999999998,0.7999999999999998,0.5100000000000007
DG_F3_250,3,2.2300000000000004,0.7700000000000005,0.6499999999999995,0.39999999999999947
DG_F3_255,3,2.7300000000000004,0.6499999999999995,0.6699999999999999,0.33999999999999986
DG_F3_257,3,2.29,0.79,0.6800000000000006,0.5099999999999998
DG_F3_263,3,3.2200000000000006,0.79,0.7800000000000002,0.5199999999999996
DG_F3_266,3,1.6899999999999995,0.6899999999999995,0.6299999999999999,0.5099999999999998
DG_F3_269,3,1.9400000000000004,1.04,0.6200000000000001,0.5300000000000002
DG_F3_270,3,2.5200000000000005,0.75,0.8399999999999999,0.5700000000000003
DG_F3_271,3,2.2700000000000005,0.6099999999999994,0.8600000000000003,0.5899999999999999
DG_F3_273,3,2.679999999999999,0.75,0.8599999999999994,0.5800000000000001
DG_F3_274,3,4.47,1.2700000000000005,1.2000000000000002,0.6500000000000004
DG_F3_276,3,2.76,1.13,0.6400000000000006,0.5899999999999999
DG_F3_280,3,3.6500000000000012,1.3599999999999994,0.96,0.5999999999999996
DG_F3_283,3,1.1900000000000004,0.7199999999999998,0.4800000000000004,0.5700000000000003
DG_F3_285,3,4.1899999999999995,1.2299999999999995,0.7999999999999998,0.5099999999999998
DG_F3_286,3,2.08,1.5099999999999998,0.5800000000000001,0.6900000000000004
DG_F3_287,3,1.2000000000000002,1.1900000000000004,0.5800000000000001,0.5499999999999998
DG_F3_292,3,3.54,0.8299999999999992,0.8399999999999999,0.5199999999999996
DG_F3_293,3,1.67,1,0.6800000000000006,0.45999999999999996
DG_F3_294,3,1.540000000000001,0.7999999999999998,0.6700000000000008,0.6299999999999999
DG_F3_297,3,3.1899999999999995,1.0099999999999998,0.79,0.5299999999999994
DG_F3_298,3,3.3100000000000005,1.21,0.8999999999999995,0.6100000000000003
DG_F3_299,3,2.4400000000000004,1.17,0.79,0.54
DG_F3_300,3,2.2299999999999995,1.0099999999999998,0.6299999999999999,0.5300000000000002
DG_F3_302,3,3.0199999999999996,1.0699999999999994,0.7300000000000004,0.5199999999999996
DG_F3_304,3,2.4400000000000004,0.71,0.7400000000000002,0.45999999999999996
DG_F3_305,3,2.6800000000000006,1.0299999999999994,0.5900000000000007,0.5299999999999994
DG_F3_307,3,3.1800000000000006,1.1199999999999992,0.8099999999999996,0.5299999999999994
DG_F3_309,3,3.2800000000000002,1.2800000000000002,0.9399999999999995,0.6200000000000001
DG_F3_312,3,1.9099999999999993,0.8600000000000003,0.6500000000000004,0.4400000000000004
DG_F3_315,3,2.3499999999999996,1.1799999999999997,0.5,0.6299999999999999
DG_F3_316,3,4.109999999999999,1.4099999999999993,0.6699999999999999,0.5199999999999996
DG_F3_317,3,1.8899999999999997,0.75,0.5599999999999996,0.5100000000000007
DG_F3_318,3,2.1400000000000006,1.1799999999999997,0.33999999999999986,0.6699999999999999
DG_F3_324,3,3.789999999999999,1.1900000000000004,1.13,0.4800000000000004
DG_F3_325,3,3.33,1.6500000000000004,0.9699999999999998,0.5500000000000007
DG_F3_328,3,2.49,1.0899999999999999,0.7199999999999998,0.54
DG_F3_329,3,3.0200000000000005,1.1800000000000006,0.8999999999999995,0.5299999999999994
DG_F3_330,3,2.289999999999999,1.29,0.5999999999999996,0.45999999999999996
DG_F3_331,3,2.1100000000000003,1.1999999999999993,0.6699999999999999,0.5800000000000001
DG_F3_332,3,3.3,1.42,0.9100000000000001,0.6000000000000005
DG_F3_333,3,2.3899999999999997,1.04,0.6400000000000006,0.5099999999999998
DG_F3_334,3,1.6899999999999995,0.9199999999999999,0.6299999999999999,0.5099999999999998
DG_F3_335,3,2.2840000000000007,0.8600000000000003,0.7599999999999998,0.4800000000000004
DG_F3_336,3,1.9300000000000006,0.7599999999999998,0.5999999999999996,0.5
DG_F3_337,3,2.45,0.9800000000000004,0.75,0.5
DG_F3_338,3,2.1999999999999993,0.7700000000000005,0.6299999999999999,0.41999999999999993
DG_F3_342,3,1.9299999999999997,1.0299999999999994,0.5999999999999996,0.4400000000000004
DG_F3_344,4,4.1499999999999995,1.0100000000000007,0.79,0.5100000000000007
DG_F3_345,4,3.5300000000000002,1.7000000000000002,0.6799999999999997,0.6900000000000004
DG_F3_346,4,5.4799999999999995,1.3599999999999994,0.6900000000000004,0.7000000000000002
DG_F3_349,4,6.569999999999999,1.0599999999999996,0.9500000000000002,0.5300000000000002
DG_F3_351,4,4.12,1.5300000000000002,1.08,0.6299999999999999
DG_F3_352,4,3.6000000000000005,1.5999999999999996,0.8600000000000003,0.6600000000000001
DG_F3_354,4,3.130000000000001,1.0600000000000005,0.5899999999999999,0.6600000000000001
DG_F3_355,4,3.9699999999999998,1.33,0.8499999999999996,0.5200000000000005
DG_F3_356,4,4.7,2.0999999999999996,0.8300000000000001,0.6300000000000008
DG_F3_357,4,3.9799999999999995,1.8399999999999999,0.8799999999999999,0.9100000000000001
DG_F3_360,4,2.76,0.8800000000000008,0.8900000000000006,0.5199999999999996
DG_F3_363,4,2.280000000000001,1.3899999999999997,0.54,0.5099999999999998
DG_F3_364,4,4.389999999999999,2,0.9000000000000004,0.7599999999999998
DG_F3_365,4,3.420000000000001,1.6899999999999995,0.6600000000000001,0.7000000000000002
DG_F3_366,4,3.1899999999999995,1.5699999999999994,0.7599999999999998,0.5599999999999996
DG_F3_367,4,3.2299999999999995,0.7000000000000002,0.6700000000000008,0.5500000000000007
DG_F3_368,4,3.46,1.25,0.8100000000000005,0.6300000000000008
DG_F3_369,4,4.969999999999999,0.8300000000000001,1.0600000000000005,0.6299999999999999
DG_F3_370,4,2.3099999999999996,1.2400000000000002,0.5199999999999996,0.5600000000000005
DG_F3_371,4,3.5900000000000007,1.459999999999999,0.7399999999999993,0.7400000000000002
DG_F3_372,4,3.5599999999999996,1.17,1.08,0.7000000000000002
DG_F3_375,4,2.3,1.5300000000000002,1.0700000000000003,0.6400000000000006
DG_F3_376,4,3.5999999999999988,0.8700000000000001,0.9800000000000004,0.4299999999999997
DG_F3_377,4,5.29,1.3500000000000005,0.8899999999999997,0.6399999999999997
DG_F3_378,4,2.71,1.7300000000000004,0.7299999999999995,0.6200000000000001
DG_F3_381,4,5.109999999999999,1.21,1.1100000000000003,0.6400000000000006
DG_F3_384,4,4.64,1.0900000000000007,0.9500000000000002,0.21999999999999975
DG_F3_385,4,2.4800000000000004,1.1500000000000004,0.7300000000000004,0.6000000000000005
DG_F3_386,4,2.0600000000000005,1.2000000000000002,0.6100000000000003,0.6499999999999995
DG_F3_387,4,4.07,0.96,0.9300000000000006,0.5300000000000002
DG_F3_388,4,3.869999999999999,1.4100000000000001,1.0000000000000009,0.7000000000000002
DG_F3_389,4,4.8,0.9799999999999995,1.0899999999999999,0.4500000000000002
DG_F3_402,4,2.2699999999999996,0.7600000000000007,0.79,0.5300000000000002
DG_F3_403,4,3.5199999999999996,1.0599999999999996,0.7999999999999998,0.54
DG_F3_405,4,4.57,1.3200000000000003,1.1800000000000006,0.5600000000000005
DG_F3_406,4,4.140000000000001,1.1900000000000004,1.1499999999999995,0.47000000000000064
DG_F3_411,4,6.29,1.580000000000001,1.25,0.7200000000000006
DG_F3_412,4,3.37,1.46,0.8899999999999997,0.71
DG_F3_415,4,4.27,0.96,1.08,0.5600000000000005
DG_F3_418,4,4.4799999999999995,1.5899999999999999,1.1399999999999997,0.7400000000000002
DG_F3_426,4,3.500000000000001,1.3500000000000005,0.8700000000000001,0.75
DG_F3_430,4,4.04,1.8200000000000003,0.7999999999999998,0.6100000000000003
DG_F3_433,4,4.11,1.4899999999999993,1.12,0.620000000000001
DG_F3_437,4,4.840000000000001,1,1.38,0.5700000000000003
DG_F3_439,4,9.41,1.4899999999999993,1.87,0.6600000000000001
DG_F3_441,4,2.4899999999999993,1.3399999999999999,0.5599999999999996,0.5199999999999996
DG_F3_442,4,4.630000000000001,2.0599999999999996,0.96,0.830000000000001
DG_F3_443,4,4.15,1.3999999999999995,1.0600000000000005,0.6899999999999995
DG_F3_444,4,4.88,1.0999999999999996,1.0300000000000002,0.6699999999999999
DG_F3_448,4,3.5100000000000007,1.3500000000000005,1.0300000000000002,0.7000000000000002
DG_F3_449,4,3.6599999999999993,0.7399999999999993,0.8700000000000001,0.5499999999999998
DG_F3_453,4,6.130000000000001,1.5099999999999998,1.12,0.75
DG_F3_456,4,2.990000000000001,1.5200000000000005,0.8500000000000005,0.6799999999999997
DG_F3_458,4,3.8599999999999994,2.2300000000000004,0.8499999999999996,0.6699999999999999
DG_F3_459,4,6.5600000000000005,1.589999999999999,1.2199999999999998,0.75
DG_F3_460,4,5.739999999999999,1.6399999999999997,1.29,0.6700000000000008
DG_F3_461,4,5.180000000000001,1.3600000000000003,1.3099999999999996,0.6299999999999999
DG_F3_462,4,5.74,2.01,1.63,1
DG_F3_463,4,4.7299999999999995,1.8199999999999994,0.8800000000000008,0.7700000000000005
DG_F3_464,4,4.630000000000001,1.1500000000000004,0.8900000000000006,0.40000000000000036
DG_F3_465,4,3.26,1.5900000000000007,0.8599999999999994,0.7199999999999998
DG_F3_469,4,5.250000000000001,1.83,1.0499999999999998,0.7500000000000009
DG_F3_473,4,3.9499999999999993,1.8800000000000008,0.8200000000000003,0.6400000000000006
DG_F3_477,4,3.089999999999999,1.5900000000000007,0.7600000000000007,0.6100000000000003
DG_F3_478,4,4.28,1.5600000000000005,1.0500000000000007,0.54
DG_F3_479,4,3.33,1.5300000000000002,0.8899999999999997,0.5
DG_F3_482,4,3.1999999999999993,0.9299999999999997,0.7300000000000004,0.5
DG_F3_483,4,9.54,1.7399999999999993,1.9999999999999991,0.5899999999999999
DG_F3_485,4,3.3,1.2800000000000002,0.6900000000000004,0.5
DG_F3_487,4,4.330000000000001,1.7999999999999998,0.8899999999999997,0.6000000000000005
DG_F3_493,4,5.69,1.7399999999999993,1.0100000000000007,0.5700000000000003
DG_F3_495,4,0.71,0.7799999999999994,0.2999999999999998,0.34000000000000075
DG_F3_496,4,2.3199999999999994,1.2399999999999993,0.5300000000000002,0.4800000000000004
DG_F3_497,4,4.01,0.7299999999999995,0.9100000000000001,0.5099999999999998
DG_F3_498,4,3.330000000000001,1.2599999999999998,0.9199999999999999,0.5899999999999999
DG_F3_502,4,6.129999999999999,1.5099999999999998,1.1300000000000008,0.6899999999999995
DG_F3_504,4,4.6499999999999995,1.3699999999999992,1.1400000000000006,0.6100000000000003
DG_F3_506,4,3.6800000000000006,1.29,0.8600000000000003,0.6299999999999999
DG_F3_507,4,3.66,1.4699999999999998,0.7299999999999995,0.7799999999999994
DG_F3_509,4,6.859999999999999,1.6799999999999988,1.4399999999999995,0.5999999999999996
DG_F3_510,4,3.4399999999999995,1.62,0.9000000000000004,0.5199999999999996
DG_F3_511,4,3.5900000000000007,1.660000000000001,0.7600000000000007,0.5500000000000007
DG_F3_513,4,6.29,1.5200000000000005,1.4600000000000009,0.5400000000000009
DG_F3_517,4,5.699999999999999,1.4400000000000004,1.0300000000000002,0.45999999999999996
DG_F3_521,4,3.9800000000000004,1.0999999999999996,0.9400000000000004,0.4800000000000004
DG_F3_523,4,4.62,0.7200000000000006,0.9300000000000006,0.40000000000000036
DG_F3_524,4,3.54,1.6599999999999993,0.6699999999999999,0.6299999999999999
DG_F3_525,4,5.790000000000001,1.7500000000000009,1.1600000000000001,0.6400000000000006
DG_F3_527,4,2.920000000000001,1.1600000000000001,0.6200000000000001,0.4500000000000002
DG_F3_532,4,5.09,0.9300000000000006,0.9800000000000004,0.6299999999999999
DG_F3_534,4,8.34,1.1600000000000001,1.5699999999999994,0.5300000000000002
DG_F3_536,4,6.830000000000001,1,1.75,0.5499999999999998
DG_F3_538,4,3.5600000000000005,1.3600000000000003,1.0100000000000007,0.5299999999999994
DG_F3_540,4,4.44,1.6099999999999994,1.2700000000000005,0.6100000000000003
DG_F3_543,4,4.870000000000001,1.3899999999999997,1.1400000000000006,0.5800000000000001
DG_F3_544,4,8.8,1,1.7999999999999998,0.4900000000000002
DG_F3_545,4,4.920000000000001,1.2000000000000002,1.4299999999999997,0.5900000000000007
DG_F3_546,4,5.9799999999999995,1.0999999999999996,1.37,0.6700000000000008
DG_F3_547,4,4.35,1.4299999999999997,1.25,0.8800000000000008
DG_F3_548,4,9.42,1.4900000000000002,2.540000000000001,0.6299999999999999
DG_F3_549,4,5.47,1.0499999999999998,1.7700000000000005,0.7200000000000006
DG_F3_550,4,4.79,1.5599999999999996,1.3399999999999999,0.8600000000000003
DG_F3_551,4,3.8599999999999994,1.29,1.7000000000000002,0.7100000000000009
DG_F3_556,4,5.709999999999999,1.4500000000000002,1.7300000000000004,0.7199999999999998
DG_F3_561,4,5.509999999999999,1.2999999999999998,1.13,0.6600000000000001
DG_F3_562,4,2.91,1.0699999999999994,0.96,0.6299999999999999
DG_F3_563,4,2.1399999999999997,0.9099999999999993,0.79,0.5300000000000002
DG_F3_565,4,4.75,1.4899999999999993,0.79,0.6200000000000001
DG_F3_566,4,4.24,1.3200000000000003,0.96,0.6299999999999999
DG_F3_568,4,5.26,1,2.04,0.6600000000000001
DG_F3_573,4,7.01,1.4899999999999993,1.7000000000000002,0.8300000000000001
DG_F3_581,4,5.11,1.2800000000000002,1.46,0.8900000000000006
DG_F3_582,4,4.97,1.1199999999999992,1.4299999999999997,0.6299999999999999
DG_F3_585,4,4.609999999999999,1.4899999999999993,1.1399999999999997,0.6600000000000001
DG_F3_589,4,6.919999999999999,2.169999999999999,1.96,0.9100000000000001
DG_F3_592,4,6.000000000000001,1.29,2.0100000000000007,0.7000000000000002
DG_F3_594,4,5.889999999999999,1.5699999999999994,2.1399999999999997,0.8700000000000001
DG_F3_595,4,4.220000000000001,1.4099999999999993,1.2700000000000005,0.6400000000000006
DG_F3_598,4,3.709999999999999,1.2000000000000002,1.8800000000000008,0.6900000000000004
DG_F3_602,4,7.09,1.6700000000000008,1.9400000000000004,0.7199999999999998
DG_F3_604,4,2.6999999999999993,1.7800000000000011,0.9100000000000001,0.6899999999999995
DG_F3_606,4,5.790000000000001,1.6600000000000001,1.5099999999999998,0.6699999999999999
DG_F3_607,4,5.6,1.3999999999999995,1.7499999999999991,0.8600000000000003
DG_F3_608,4,5.919999999999999,1.67,1.04,0.6800000000000006
DG_F3_609,4,5.05,1.5999999999999996,0.8899999999999997,0.7400000000000002
DG_F3_610,4,4.2700000000000005,1.2300000000000004,1.04,0.6100000000000003
DG_F3_611,4,7.23,2.0900000000000007,1.3099999999999996,0.8399999999999999
DG_F3_612,4,5.28,2.3899999999999997,1.12,0.7999999999999998
DG_F3_613,4,3.8499999999999996,1.8200000000000003,1.0700000000000003,0.8300000000000001
DG_F3_614,4,5.12,1.3499999999999996,1.1300000000000008,0.5800000000000001
DG_F3_617,4,3.4099999999999993,1.5199999999999996,1.17,0.6200000000000001
DG_F3_618,4,4.029999999999999,1.1400000000000006,1.4100000000000001,0.5499999999999998
DG_F3_619,4,4.36,1.6400000000000006,1.3499999999999996,0.6400000000000006
DG_F3_620,4,7.25,1.37,1.669999999999999,0.7200000000000006
DG_F3_621,4,4.870000000000001,1.58,1.5200000000000005,0.7199999999999998
DG_F3_624,4,4.12,1.2700000000000005,1.12,0.54
DG_F3_628,4,4.8100000000000005,1.46,1.08,0.6800000000000006
DG_F3_630,4,5.13,2.4299999999999997,1.4200000000000008,0.7999999999999998
DG_F3_632,4,5.93,1.2800000000000002,1.5199999999999996,0.7000000000000002
DG_F3_633,4,5.760000000000001,1.3999999999999995,1.660000000000001,0.6200000000000001
DG_F3_634,4,4.959999999999999,1.17,1.6099999999999994,0.8000000000000007
